Record,Date,UTC Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
       356,12/31/2021, 6:49:25,     1, 5:49:26.908," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       357,12/31/2021, 9:49:26,     1, 8:49:26.911," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       358,12/31/2021,12:49:26,     1,11:49:27.912," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       359,12/31/2021,15:49:27,     1,14:49:27.914," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       360,12/31/2021,18:49:27,     1,17:49:28.915," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       361,12/31/2021,21:49:28,     1,20:49:28.917," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       362, 1/01/2022, 0:49:28,     1,23:49:29.917," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       363, 1/01/2022, 3:49:28,     1, 2:49:29.918," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       364, 1/01/2022, 6:49:29,     1, 5:49:30.919," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       365, 1/01/2022, 9:49:29,     1, 8:49:30.921," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       366, 1/01/2022,12:49:30,     1,11:49:31.922," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       367, 1/01/2022,15:49:30,     1,14:49:31.923," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       368, 1/01/2022,18:49:31,     1,17:49:32.924," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       369, 1/01/2022,21:49:31,     1,20:49:32.925," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       370, 1/02/2022, 0:49:32,     1,23:49:33.926," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       371, 1/02/2022, 3:49:32,     1, 2:49:33.927," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       372, 1/02/2022, 6:49:33,     1, 5:49:34.929," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       373, 1/02/2022, 9:49:33,     1, 8:49:34.930," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       374, 1/02/2022,12:49:34,     1,11:49:35.932," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       375, 1/02/2022,15:49:34,     1,14:49:35.933," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       376, 1/02/2022,18:49:35,     1,17:49:35.935," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       377, 1/02/2022,21:49:35,     1,20:49:36.935," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       378, 1/03/2022, 0:49:36,     1,23:49:36.937," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       379, 1/03/2022, 3:49:36,     1, 2:49:37.937," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       380, 1/03/2022, 6:49:37,     1, 5:49:37.940," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       381, 1/03/2022, 9:49:37,     1, 8:49:38.940," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       382, 1/03/2022,12:49:38,     1,11:49:38.943," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       383, 1/03/2022,15:49:38,     1,14:49:39.943," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       384, 1/03/2022,18:49:38,     1,17:49:39.945," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       385, 1/03/2022,21:49:39,     1,20:49:40.946," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       386, 1/04/2022, 0:49:39,     1,23:49:40.948," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       387, 1/04/2022, 3:49:40,     1, 2:49:41.949," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       388, 1/04/2022, 6:49:40,     1, 5:49:41.950," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       389, 1/04/2022, 9:49:41,     1, 8:49:42.951," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       390, 1/04/2022,12:49:41,     1,11:49:42.952," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       391, 1/04/2022,15:49:42,     1,14:49:43.954," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       392, 1/04/2022,18:49:42,     1,17:49:43.956," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       393, 1/04/2022,21:49:43,     1,20:49:44.958," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       394, 1/05/2022, 0:49:43,     1,23:49:44.959," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       395, 1/05/2022, 3:49:44,     1, 2:49:44.961," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
       396, 1/05/2022, 6:49:44,     1, 5:49:45.962," qweertt"                                                                                                                                                                                                                                                      ,"aasdtuknfg"                                                                                                                                                                                                                                                    ,"xcbjkutdsegjllt"                                                                                                                                                                                                                                               ,     6,   7.000000E+00,   8.000000E+00,   9.000000E+00,   1.000000E+01,   0.000000E+00,   1.200000E+01,   1.300000E+01,   1.400000E+01,   1.500000E+01,   1.600000E+01,   1.700000E+01,   1.800000E+01,   9.000000E+00,   2.000000E+01,   2.100000E+01,   2.200000E+01,   2.300000E+01,   2.400000E+01
